Initial_block_ID,block_category_str,N,n,m,I,B,p1,weight_cluster,p2,weight_msme,Cluster_number,w
13800,Strata 1: High probability,26293,96,1,0,48,0.0036511619063244183,273.88541665814216,0,Inf,NA,NA
13861,Strata 1: High probability,26293,96,1,0,49,0.0036511619063244183,273.88541665814216,0,Inf,NA,NA
14130,Strata 1: High probability,26293,96,9,58,162,0.032389464015174285,30.87423736099818,0.35802469135802467,86.23493883589147,28,86.2349388358917
14504,Strata 2: Low probability,26293,96,9,60,148,0.032389464015174285,30.87423736099818,0.40540540540540543,76.15645215712884,29,76.156452157129
16098,Strata 1: High probability,26293,96,1,0,12,0.0036511619063244183,273.88541665814216,0,Inf,NA,NA
16610,Strata 1: High probability,26293,96,1,0,41,0.0036511619063244183,273.88541665814216,0,Inf,NA,NA
17050,Strata 2: Low probability,26293,96,1,0,23,0.0036511619063244183,273.88541665814216,0,Inf,NA,NA
18033,Strata 2: Low probability,26293,96,1,0,8,0.0036511619063244183,273.88541665814216,0,Inf,NA,NA
18058,Strata 1: High probability,26293,96,1,0,142,0.0036511619063244183,273.88541665814216,0,Inf,NA,NA
18303,Strata 1: High probability,26293,96,1,0,43,0.0036511619063244183,273.88541665814216,0,Inf,NA,NA
19047,Strata 1: High probability,26293,96,1,0,12,0.0036511619063244183,273.88541665814216,0,Inf,NA,NA
19597,Strata 1: High probability,26293,96,1,0,1,0.0036511619063244183,273.88541665814216,0,Inf,NA,NA
20138,Strata 2: Low probability,26293,96,1,0,6,0.0036511619063244183,273.88541665814216,0,Inf,NA,NA
20598,Strata 1: High probability,26293,96,8,54,175,0.028842531659744486,34.671020276479396,0.30857142857142855,112.35978793303508,30,112.359787933035
20956,Strata 1: High probability,26293,96,1,0,33,0.0036511619063244183,273.88541665814216,0,Inf,NA,NA
21651,Strata 1: High probability,26293,96,1,0,3,0.0036511619063244183,273.88541665814216,0,Inf,NA,NA
22262,Strata 1: High probability,26293,96,11,45,121,0.03944491483900081,25.35181034314869,0.371900826446281,68.16820114491092,31,68.168201144911
22813,Strata 1: High probability,26293,96,6,35,72,0.021710022998336465,46.061673913317605,0.4861111111111111,94.75544347882479,32,94.7554434788251
23300,Strata 1: High probability,26293,96,7,29,48,0.025282733379463407,39.552685423336285,0.6041666666666666,65.46651380414282,33,65.4665138041428
23444,Strata 1: High probability,26293,96,1,0,23,0.0036511619063244183,273.88541665814216,0,Inf,NA,NA
24523,Strata 1: High probability,26293,96,9,65,181,0.032389464015174285,30.87423736099818,0.35911602209944754,85.97287634370261,34,85.9728763437028
24951,Strata 1: High probability,26293,96,5,16,48,0.018124354176076496,55.174379748105146,0.3333333333333333,165.52313924431544,35,165.523139244316
25299,Strata 1: High probability,26293,96,9,55,127,0.032389464015174285,30.87423736099818,0.4330708661417323,71.2914208153958,36,71.291420815396
26130,Strata 1: High probability,26293,96,1,0,4,0.0036511619063244183,273.88541665814216,0,Inf,NA,NA
17491,Strata 2: Low probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
211,Strata 2: Low probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
20104,Strata 1: High probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
23184,Strata 1: High probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
15884,Strata 1: High probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
17671,Strata 1: High probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
16800,Strata 2: Low probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
21497,Strata 1: High probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
1042,Strata 2: Low probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
22167,Strata 1: High probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
19757,Strata 2: Low probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
15086,Strata 1: High probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
19931,Strata 1: High probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
21250,Strata 2: Low probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
21804,Strata 1: High probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
9419,Strata 1: High probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
14945,Strata 2: Low probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
25700,Strata 1: High probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
26014,Strata 1: High probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
21430,Strata 1: High probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
14156,Strata 1: High probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
24433,Strata 1: High probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
24817,Strata 1: High probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
12405,Strata 1: High probability,26293,96,1,0,0,0.0036511619063244183,273.88541665814216,NA,NA,NA,NA
