Country,country,ID,Initial_block_ID,Cluster_number,fullsample,weight_msme,weight_msme_adj_v0,weight_msme_adj,adj_factor_sector,adj_factor_prem,p1,p2,ppp,perf_mpy,perf_hrspw,perf_rev,perf_rev_reports,perf_rev_usd,perf_rev_ppp,perf_hrspy,perf_hrspm,perf_hrspd,perf_revphr,perf_revphrpemp,perf_revphrpemp_usd,perf_revphrpemp_ppp,perf_revpdypemp_usd,perf_revpdypemp_usd_log,perf_revpdypemp_ppp,perf_revpdypemp_ppp_log,perf_sales_up,perf_sales_same,perf_sales_down,perf_emp_up,perf_emp_same,perf_emp_down,perf_investment,perf_newservices,perf_growth_subj_any,perf_growthdyn_subj_score,perf_subj_growing,perf_subj_stable,perf_subj_struggle,perf_subj_other,w,business_sector_str,business_registration_status,business_premise,business_total,business_premise_shc,business_sector_agg2,business_sector_agg2_shc,business_sector_agg3,business_sector_agg3_shc,business_sector_food,business_sector_agg_food_str,business_sector_agg4_shc,business_sector_agg4,business_registered_yes,business_registered_no,business_size,business_size_agg2,business_size_agg2_shc,business_account_formal,business_account_separate,business_account_separate_v2,business_finances_notseparate,business_premise_shc_1,business_premise_shc_2,business_premise_shc_3,business_size_agg2_shc_1,business_size_agg2_shc_2_10,business_sector_agg2_shc_mfc,business_sector_agg2_shc_srv,business_sector_agg3_shc_mfc,business_sector_agg3_shc_srv_oth,business_sector_agg3_shc_srv_resale,business_sector_agg4_shc_fd,business_sector_agg4_shc_nfdm,business_sector_agg4_shc_nfdrt,business_sector_agg4_shc_os,business_hh_noboundaries,business_hh_separate,business_hh_codep_index,resp_type_owner,resp_type_manager,resp_owner_str,resp_experience,resp_experience_c,resp_experience_c_5yi,resp_experience_agg2,resp_experience_agg5,resp_experience_agg5_shc,resp_age,resp_age_c,resp_age_c_5yi,resp_age_agg3,resp_age_agg3_shc,resp_age_agg6,resp_age_agg6_shc,resp_education,resp_education_agg4,resp_education_agg4_shc,resp_education_agg5_shc,resp_education_agg2_shc,resp_education_agg2,resp_education_agg2_alt,resp_sex_str,resp_sex_men,resp_sex_women,resp_motivation,resp_motivation_entrep,resp_motivation_lackopp,resp_motivation_oth,resp_maingoal,resp_maingoal_grow,resp_maingoal_stab,resp_maingoal_leave,resp_riskapproach,resp_riskapproach_aggr,resp_riskapproach_calc,resp_riskapproach_avoid,resp_psych_segment,resp_psych_segment_shc,resp_psych_segment_agg2,resp_pcthhincfrmbus_high,resp_experience_agg5_shc_1,resp_experience_agg5_shc_2_5,resp_experience_agg5_shc_6_10,resp_experience_agg5_shc_11_20,resp_experience_agg5_shc_20,resp_education_agg2_shc_priorless,resp_education_agg2_shc_secormore,resp_education_agg4_shc_non,resp_education_agg4_shc_pri,resp_education_agg4_shc_sec,resp_education_agg4_shc_trt,resp_education_agg4_shc_NA,resp_education_agg5_shc_non,resp_education_agg5_shc_pri,resp_education_agg5_shc_sec,resp_education_agg5_shc_trt_uni,resp_education_agg5_shc_trt_voc,resp_education_agg5_shc_NA,resp_age_agg3_shc_35,resp_age_agg3_shc_55,resp_age_agg3_shc_3555,resp_age_agg3_shc_NA,resp_age_agg6_shc_25,resp_age_agg6_shc_65,resp_age_agg6_shc_2535,resp_age_agg6_shc_3545,resp_age_agg6_shc_4555,resp_age_agg6_shc_5565,resp_age_agg6_shc_NA,resp_psych_segment_shc_grow,resp_psych_segment_shc_stab,resp_psych_segment_shc_surv,tech_has_internet,tech_has_device,tech_has_both,tech_has_none,tech_function_infra_N,tech_uses_messaging,tech_uses_messaging_30da,tech_uses_messaging_7da,tech_uses_messaging_shc,tech_uses_messaging_shc_30da,tech_uses_socialmedia,tech_uses_socialmedia_30da,tech_uses_socialmedia_7da,tech_uses_socialmedia_shc,tech_uses_socialmedia_shc_30da,tech_uses_website,tech_uses_website_imp,tech_uses_ecommerce,tech_uses_ecommerce_30da,tech_uses_ecommerce_7da,tech_uses_ecommerce_shc,tech_uses_ecommerce_shc_30da,tech_uses_software,tech_uses_software_30da,tech_uses_software_7da,tech_uses_software_shc,tech_uses_software_shc_30da,tech_uses_ai,tech_uses_digpayments,tech_uses_digloans,tech_uses_diginsurance,tech_uses_adoption_score,tech_uses_adoption_score_c,tech_uses_adoption_score_norm,tech_nonfin_adopter,tech_adopfactors_demand,tech_adopfactors_support,tech_adopfactors_comp,tech_adopfactors_other,tech_adopbenefits_rev,tech_adopbenefits_costs,tech_adopbenefits_customer,tech_adopbenefits_sales,tech_adopbenefits_cashflow,tech_adopbenefits_finserv,tech_adopbenefits_other,tech_adopchllng_diff,tech_adopchllng_cost,tech_adopchllng_trust,tech_adopchllng_notrlv,tech_adopchllng_infra,tech_adopchllng_other,tech_function_comms,tech_function_comms_30da,tech_function_comms_7da,tech_function_comms_N,tech_function_mkts,tech_function_mkts_30da,tech_function_mkts_7da,tech_function_mkts_N,tech_function_ops,tech_function_ops_30da,tech_function_ops_7da,tech_function_ops_N,tech_function_mkts_ops,tech_function_epay,tech_function_epay_expos,tech_function_efin,tech_function_total,tech_function_30da_total,tech_cat_none,tech_cat_any1,tech_cat_any2,tech_cat_any3,tech_cat_all4,tech_cat_any3all4,tech_function_index,tech_function_any,tech_function_epayloans_N,tech_uses_messaging_shc_dow,tech_uses_messaging_shc_mol,tech_uses_messaging_shc_nam,tech_uses_messaging_shc_nvr,tech_uses_messaging_shc_NA,tech_uses_socialmedia_shc_dow,tech_uses_socialmedia_shc_mol,tech_uses_socialmedia_shc_nam,tech_uses_socialmedia_shc_nvr,tech_uses_socialmedia_shc_NA,tech_uses_ecommerce_shc_dow,tech_uses_ecommerce_shc_mol,tech_uses_ecommerce_shc_nam,tech_uses_ecommerce_shc_nvr,tech_uses_ecommerce_shc_NA,tech_uses_software_shc_dow,tech_uses_software_shc_mol,tech_uses_software_shc_nam,tech_uses_software_shc_nvr,tech_uses_software_shc_NA,fin_account_formal,fin_account_formal_v2,fin_account_formal_v3,fin_account_formal_v4,fin_account_formal_usgdef,fin_owner_save,fin_bus_savings_cbnk,fin_bus_savings_mfi,fin_bus_savings_fintech,fin_bus_savings_sacco,fin_bus_savings_group,fin_bus_savings_mm,fin_bus_savings_other,fin_bus_savings_agg_fi,fin_bus_savings_agg_nbfi,fin_bus_savings_agg_inf,fin_bus_savings_agg_none,fin_bus_savings_channel_inprsn,fin_bus_savings_channel_digonly,fin_bus_savings_channel_both,fin_bus_savings_channel_other,fin_merchpay_cashcheques,fin_merchpay_poscard,fin_merchpay_bnktrnsf,fin_merchpay_online,fin_merchpay_mobmoney,fin_merchpay_instant,fin_merchpay_qr,fin_merchpay_agg_fi,fin_merchpay_agg_nbfi,fin_merchpay_agg_cash,fin_merchpay_noncash,fin_merchpay_extrnsfpos,fin_owner_creditcard,fin_activeloan_cbnk,fin_activeloan_mfi,fin_activeloan_fintech,fin_activeloan_sacco,fin_activeloan_group,fin_activeloan_mm,fin_activeloan_platform,fin_activeloan_supplier,fin_activeloan_moneylndr,fin_activeloan_ff,fin_activeloan_other,fin_activeloan_agg_fi,fin_activeloan_agg_nbfi,fin_activeloan_agg_inf,fin_activeloan_agg_any,fin_activeloan_da_cbnk,fin_activeloan_da_mfi,fin_activeloan_da_fintech,fin_activeloan_da_sacco,fin_activeloan_da_group,fin_activeloan_da_mm,fin_activeloan_da_any,fin_deniedloan,fin_deniedloan_reason_nosuit,fin_deniedloan_reason_req,fin_deniedloan_reason_cost,fin_deniedloan_reason_terms,fin_deniedloan_reason_denied,fin_deniedloan_reason_other,fin_activeloan_use_inv,fin_activeloan_use_exp,fin_activeloan_use_debt,fin_activeloan_use_other,fin_demandloan,fin_suppliercredit,fin_channels_trust_physical,fin_channels_trust_digital,fin_channels_trust_indiff,fin_digital_benefits_cus,fin_digital_benefits_rev,fin_digital_benefits_cst,fin_digital_benefits_tim,fin_digital_benefits_cf,fin_digital_benefits_bnk,fin_digital_benefits_crd,fin_digital_benefits_dat,fin_digital_benefits_none,fin_digital_challenges_diff,fin_digital_challenges_cost,fin_digital_challenges_trust,fin_digital_challenges_rel,fin_digital_challenges_infra,fin_digital_challenges_other,fin_digital_challenges_none,fin_openbanking_use,fin_access_strand_sav_str,fin_access_strand_sav_shc,fin_access_strand_loan_str,fin_access_strand_loan_shc,fin_access_strand_sav_shc_exc,fin_access_strand_sav_shc_inst,fin_access_strand_loan_shc_dig,fin_access_strand_loan_shc_exc,fin_access_strand_loan_shc_inf,fin_access_strand_loan_shc_inst,fin_insur_lif_shc,fin_insur_hlt_shc,fin_insur_acc_shc,fin_insur_fun_shc,fin_insur_hom_shc,fin_insur_bus_shc,fin_insur_aut_shc,fin_insur_idx_shc,fin_insur_oth_shc,fin_insur_lif_da,fin_insur_hlt_da,fin_insur_acc_da,fin_insur_fun_da,fin_insur_hom_da,fin_insur_bus_da,fin_insur_aut_da,fin_insur_idx_da,fin_insur_oth_da,fin_insur_hltlif_da,fin_insur_any_da,fin_insur_lifhlt_slf,fin_insur_lifhlt_spo,fin_insur_lifhlt_chi,fin_insur_lifhlt_par,fin_insur_lifhlt_oth,fin_insur_hlt_op,fin_insur_hlt_ip,fin_insur_hlt_sr,fin_insur_hlt_vi,fin_insur_hlt_dn,fin_insur_hlt_ca,fin_insur_hlt_di,fin_insur_hlt_em,fin_insur_hlt_px,fin_insur_hlt_tm,fin_insur_hlt_ot,fin_insur_lifhlt_empbft,fin_insur_lifhlt_empbft_yes,fin_insur_lifhlt_empbft_no,fin_insur_lifhlt_empbft_noemp,fin_insur_chnnl_direct,fin_insur_chnnl_agent,fin_insur_chnnl_online,fin_insur_chnnl_fi,fin_insur_chnnl_grp,fin_insur_chnnl_ecom,fin_insur_chnnl_bun,fin_insur_chnnl_gov,fin_insur_chnnl_oth,fin_insur_onlinetype_mkt,fin_insur_onlinetype_web,fin_insur_onlinetype_app,fin_insur_onlinetype_oth,fin_insur_needs_yes,fin_insur_needs_som,fin_insur_needs_no,fin_insur_factors_top_prm,fin_insur_factors_top_cov,fin_insur_factors_top_dig,fin_insur_factors_top_srv,fin_insur_factors_top_mnd,fin_insur_exp_cov,fin_insur_exp_rsk,fin_insur_exp_ded,fin_insur_exp_mem,fin_insur_exp_oth,fin_insur_claim_yes,fin_insur_claim_out_rei,fin_insur_claim_out_par,fin_insur_claim_out_rej,fin_insur_claim_out_wai,fin_insur_claim_sat_hi,fin_insur_claim_sat_neu,fin_insur_claim_sat_lo,fin_insur_benef_sec,fin_insur_benef_rsk,fin_insur_benef_crd,fin_insur_benef_oth,fin_insur_benef_non,fin_insur_rec_lif_yes,fin_insur_rec_lif_myb,fin_insur_rec_lif_no,fin_insur_rec_lif_dk,fin_insur_rec_hlt_yes,fin_insur_rec_hlt_myb,fin_insur_rec_hlt_no,fin_insur_rec_hlt_dk,fin_insur_rec_acc_yes,fin_insur_rec_acc_myb,fin_insur_rec_acc_no,fin_insur_rec_acc_dk,fin_insur_rec_fun_yes,fin_insur_rec_fun_myb,fin_insur_rec_fun_no,fin_insur_rec_fun_dk,fin_insur_rec_hom_yes,fin_insur_rec_hom_myb,fin_insur_rec_hom_no,fin_insur_rec_hom_dk,fin_insur_rec_bus_yes,fin_insur_rec_bus_myb,fin_insur_rec_bus_no,fin_insur_rec_bus_dk,fin_insur_rec_aut_yes,fin_insur_rec_aut_myb,fin_insur_rec_aut_no,fin_insur_rec_aut_dk,fin_insur_rec_idx_yes,fin_insur_rec_idx_myb,fin_insur_rec_idx_no,fin_insur_rec_idx_dk,fin_insur_rec_oth_yes,fin_insur_rec_oth_myb,fin_insur_rec_oth_no,fin_insur_rec_oth_dk,fin_insur_nonewhy_hiprm,fin_insur_nonewhy_rigprm,fin_insur_nonewhy_app,fin_insur_nonewhy_noval,fin_insur_nonewhy_negex,fin_insur_nonewhy_oth,fin_insur_statm_1_num,fin_insur_statm_2_num,fin_insur_statm_3_num,fin_insur_statm_4_num,fin_insur_statm_5_num,fin_insur_statm_6_num,fin_insur_statm_7_num,fin_insur_statm_8_num,fin_insur_statm_9_num,fin_insur_statm_1_sd,fin_insur_statm_1_d,fin_insur_statm_1_n,fin_insur_statm_1_a,fin_insur_statm_1_sa,fin_insur_statm_1_dk,fin_insur_statm_2_sd,fin_insur_statm_2_d,fin_insur_statm_2_n,fin_insur_statm_2_a,fin_insur_statm_2_sa,fin_insur_statm_2_dk,fin_insur_statm_3_sd,fin_insur_statm_3_d,fin_insur_statm_3_n,fin_insur_statm_3_a,fin_insur_statm_3_sa,fin_insur_statm_3_dk,fin_insur_statm_4_sd,fin_insur_statm_4_d,fin_insur_statm_4_n,fin_insur_statm_4_a,fin_insur_statm_4_sa,fin_insur_statm_4_dk,fin_insur_statm_5_sd,fin_insur_statm_5_d,fin_insur_statm_5_n,fin_insur_statm_5_a,fin_insur_statm_5_sa,fin_insur_statm_5_dk,fin_insur_statm_6_sd,fin_insur_statm_6_d,fin_insur_statm_6_n,fin_insur_statm_6_a,fin_insur_statm_6_sa,fin_insur_statm_6_dk,fin_insur_statm_7_sd,fin_insur_statm_7_d,fin_insur_statm_7_n,fin_insur_statm_7_a,fin_insur_statm_7_sa,fin_insur_statm_7_dk,fin_insur_statm_8_sd,fin_insur_statm_8_d,fin_insur_statm_8_n,fin_insur_statm_8_a,fin_insur_statm_8_sa,fin_insur_statm_8_dk,fin_insur_statm_9_sd,fin_insur_statm_9_d,fin_insur_statm_9_n,fin_insur_statm_9_a,fin_insur_statm_9_sa,fin_insur_statm_9_dk,fin_insur_buy_lif,fin_insur_buy_hlt,fin_insur_buy_acc,fin_insur_buy_fun,fin_insur_buy_hom,fin_insur_buy_bus,fin_insur_buy_aut,fin_insur_buy_idx,fin_insur_buy_oth,fin_insur_medexp_0,fin_insur_medexp_1,fin_insur_medexp_2,fin_insur_medexp_3,fin_insur_medexp_dk,fin_insur_dig_mot_exp,fin_insur_dig_mot_cnv,fin_insur_dig_mot_tru,fin_insur_dig_mot_pro,fin_insur_dig_mot_dat,fin_insur_dig_mot_oth,fin_insur_chlng_plt,fin_insur_chlng_ins,fin_insur_chlng_bth,fin_insur_chlng_dk,fin_insur_issues_type_any,fin_insur_issues_type_lkc,fin_insur_issues_type_exp,fin_insur_issues_type_pre,fin_insur_issues_type_frd,fin_insur_issues_type_clm,fin_insur_issues_type_dat,fin_insur_issues_type_oth,fin_insur_issues_act_web,fin_insur_issues_act_call,fin_insur_issues_act_cht,fin_insur_issues_act_ip,fin_insur_issues_act_cg,fin_insur_issues_act_dk,fin_insur_issues_act_nr,fin_insur_issues_act_oth,fin_insur_trust_yes,fin_insur_trust_neu,fin_insur_trust_no,fin_insur_trust_no_needs,fin_insur_trust_no_fraud,fin_insur_trust_no_claim,fin_insur_trust_no_ux,fin_insur_trust_no_oth,fin_insur_trust_agg_no_neg,fin_insur_trust_agg_no_pos,fin_insur_trust_agg_no_oth,fin_insur_lif_shc_cu,fin_insur_lif_shc_na,fin_insur_lif_shc_nh,fin_insur_lif_shc_su,fin_insur_hlt_shc_cu,fin_insur_hlt_shc_na,fin_insur_hlt_shc_nh,fin_insur_hlt_shc_su,fin_insur_acc_shc_cu,fin_insur_acc_shc_na,fin_insur_acc_shc_nh,fin_insur_acc_shc_su,fin_insur_fun_shc_cu,fin_insur_fun_shc_na,fin_insur_fun_shc_nh,fin_insur_hom_shc_cu,fin_insur_hom_shc_na,fin_insur_hom_shc_nh,fin_insur_hom_shc_su,fin_insur_bus_shc_cu,fin_insur_bus_shc_na,fin_insur_bus_shc_nh,fin_insur_aut_shc_cu,fin_insur_aut_shc_na,fin_insur_aut_shc_nh,fin_insur_aut_shc_su,fin_insur_idx_shc_na,fin_insur_idx_shc_nh,fin_insur_oth_shc_cu,fin_insur_oth_shc_na,fin_insur_oth_shc_nh,fin_insur_oth_shc_su,fin_insur_isl_shc,fin_insur_isl_da,fin_insur_isl_shc_cu,fin_insur_isl_shc_na,fin_insur_isl_shc_nh,fin_insur_idx_shc_cu,fin_insur_fun_shc_su,fin_insur_bus_shc_su,fin_insur_idx_shc_su,fin_insur_any_shc_nh,fin_insur_any_shc_na,fin_insur_any_shc_cu,fin_insur_shc_cu_N,fin_insur_hlt_shc_cusu,fin_insur_hlt_status,fin_insur_any_shc_cu_comp,fin_ins_seg0_cu_hltlif,fin_ins_seg0_cu_oth,fin_ins_seg0_cu_none,fin_ins_seg0_str,fin_ins_seg01_cu_hlt,fin_ins_seg01_cu_lif,fin_ins_seg01_cu_hltlifboth,fin_ins_seg01_cu_oth,fin_ins_seg01_cu_none,fin_ins_seg1_cu,fin_ins_seg1_pr,fin_ins_seg1_hr,fin_ins_seg2_cu,fin_ins_seg2_pr,fin_ins_seg2_hr,fin_ins_seg3_cu,fin_ins_seg3_pr,fin_ins_seg3_hr,fin_ins_seg3_str,fin_ins_seg3_str_alt,fin_ins_lif_seg_cu,fin_ins_lif_seg_pr,fin_ins_lif_seg_hr,fin_ins_life_seg_str,fin_ins_lif_seg1_cu,fin_ins_lif_seg1_nu,fin_ins_lif_seg1_ni,fin_ins_lif_seg1_str,fin_ins_lif_seg2_cu,fin_ins_lif_seg2_su,fin_ins_lif_seg2_nv,fin_ins_lif_seg2_str,fin_ins_lif_seg3_cu,fin_ins_lif_seg3_pr,fin_ins_lif_seg3_ou,fin_ins_lif_seg3_hr,fin_ins_life_seg3_str,fin_ins_lif_seg4_cu,fin_ins_lif_seg4_pr,fin_ins_lif_seg4_hr,fin_ins_hlt_seg3_cu,fin_ins_hlt_seg3_pr,fin_ins_hlt_seg3_ou,fin_ins_hlt_seg3_hr,fin_ins_hlt_seg3_str,fin_ins_hlt_seg4_cu,fin_ins_hlt_seg4_pr,fin_ins_hlt_seg4_hr,fin_ins_SAM,fin_dfs_user,fin_access_score,fin_access_savings_N,fin_access_loans_N,fin_access_payments_N,fin_access_insurance_N,fin_access_all_N,cp_loanrepaydiff,cp_loanrepaydiff_cope_notpay,cp_loanrepaydiff_cope_restr,cp_loanrepaydiff_cope_borr,cp_loanrepaydiff_cope_work,cp_loanrepaydiff_cope_sellasst,cp_loanrepaydiff_cope_usedhh,cp_loanrepaydiff_cope_other,cp_issues_fraud,cp_issues_salesp,cp_issues_badtreat,cp_issues_unxfees,cp_issues_crb,cp_issues_trms,cp_issues_other,cp_issues_any,cp_exposure_score,cp_complaint,cp_complaint_no_diff,cp_complaint_no_knowhow,cp_complaint_no_channel,cp_complaint_no_faith,cp_complaint_resolved_yes,cp_dfs_stopped,risk_largestimpact_str,risk_largestimpact_shc,risk_weather_type_heat,risk_weather_type_droughts,risk_weather_type_floods,risk_weather_type_typhoon,risk_weather_type_floodstyphoon,risk_weather_type_other,risk_weather_type_any,risk_weather_type_any_str,risk_weather_impact_fin,risk_weather_impact_cst,risk_weather_impact_ops,risk_weather_impact_dmg,risk_weather_impact_imp,risk_weather_cope_prod,risk_weather_cope_spch,risk_weather_cope_relo,risk_weather_cope_cash,risk_weather_cope_loan,risk_weather_cope_insu,risk_weather_cope_govr,risk_weather_cope_hcsh,risk_weather_cope_remi,risk_weather_cope_asst,risk_weather_cope_noth,risk_weather_cope_othr,risk_weather_cond_ntrc,risk_weather_cond_rc,risk_weather_cond_rcbt,risk_weather_adaptspend,risk_largestimpact_shc_corr,risk_largestimpact_shc_cost,risk_largestimpact_shc_crme,risk_largestimpact_shc_frau,risk_largestimpact_shc_hlth,risk_largestimpact_shc_none,risk_largestimpact_shc_othr,risk_largestimpact_shc_wthr,risk_largestimpact_shc_NA,risk_cli_inspur_num,risk_cli_inspur_shc,risk_hlt_exp,risk_hlt_exp_str,risk_hltcli_exp,risk_hlt_imp_fin,risk_hlt_imp_ops,risk_hlt_imp_prod,risk_hlt_imp_opcosts,risk_hlt_imp_oth,risk_hlt_cope_borrfin,risk_hlt_cope_borrinf,risk_hlt_cope_savbus,risk_hlt_cope_ins,risk_hlt_cope_hh,risk_hlt_cope_ff,risk_hlt_cope_oth,risk_hlt_cope_noth,risk_hlt_cond_notrec,risk_hlt_cond_rec,risk_hlt_cond_fullrec,risk_hlt_rec_lt6mos,risk_hlt_rec_mt6mos,risk_hlt_rec_dk,risk_hlt_claimdiff_shc,risk_hlt_claimquick_shc,risk_hlt_claimuse_shc,risk_hlt_payout_full,risk_hlt_payout_partial,risk_hlt_payout_none,risk_hlt_payout_dk,risk_hlt_insrec0_num,risk_hlt_insreco_shc,risk_hlt_inspur_num,risk_hlt_inspur_shc,risk_cli_inspur_shc_lik,risk_cli_inspur_shc_neu,risk_cli_inspur_shc_unlik,risk_cli_inspur_shc_NA,risk_hlt_insreco_shc_lik,risk_hlt_insreco_shc_neu,risk_hlt_insreco_shc_NA,risk_hlt_inspur_shc_lik,risk_hlt_inspur_shc_neu,risk_hlt_inspur_shc_unlik,risk_hlt_inspur_shc_NA,risk_hlt_claimdiff_shc_notdiff,risk_hlt_claimdiff_shc_NA,risk_hlt_claimquick_shc_qck,risk_hlt_claimquick_shc_NA,risk_hlt_claimuse_shc_pmb,risk_hlt_claimuse_shc_NA,risk_hlt_claimuse_shc_dbt,resi_efunds_firm_diff_3,resi_efunds_firm_diff_2,resi_efunds_firm_diff_1,resi_efunds_firm_diff_4,resi_efunds_firm_str,resi_efunds_firm_score,resi_efunds_firm_source_family,resi_efunds_firm_source_work,resi_efunds_firm_source_firmcsh,resi_efunds_firm_source_hhcsh,resi_efunds_firm_source_borrow,resi_efunds_firm_source_sellassets,resi_efunds_firm_source_other,resi_efunds_hh_owner_yes,resi_efunds_hh_owner_no,resi_efunds_hh_owner_score,resi_suppchain_cust_diff_1,resi_suppchain_cust_diff_2,resi_suppchain_cust_diff_3,resi_suppchain_score,resi_resp_attitude_chllng_str,resi_resp_attitude_chllng_1,resi_resp_attitude_chllng_2,resi_resp_attitude_chllng_3,resi_resp_attitude_chllng_4,resi_network_conf_3,resi_network_conf_2,resi_network_conf_1,resi_network_conf_score,resi_capital_financial,resi_capital_linkages,resi_capital_hh,resi_capital_network,resi_capital_score_v1,resi_capital_score_v2,resi_capital_score_v3,resi_capital_score_v3_norm,fx,psych_mca_dim1,psych_mca_dim2
1,Indonesia,204016012-B1296T0-I6-E6,1296,3,All businesses,616.24218748082,371.2302334221807,311.95817934637034,1.66,1.19,0.0036511619063244183,0.4444444444444444,4821.6,10,40,500000,1,30.746525642602386,103.70001659200264,1600,133.33333333333334,4.371584699453552,3749.9999999999995,3749.9999999999995,0.23059894231951786,0.7777501244400198,1.8447915385561429,0.6123662838765094,6.222000995520158,1.828091558475458,0,1,0,0,1,0,0,0,0,0,0,1,0,0,616.242187480821,"Manufacturing of food (including bakers, exclude restaurants, street food-sellers)",NA,Household premises,1,1,Manufacturing,mfc,Manufacturing,mfc,1,Food production and distribution,fd,Food production and distribution,0,1,1,1 person,1,0,NA,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,NA,0,NA,1,0,Owner,3,-5.0284301606922135,-1.0056860321384427,Less than 5 years,2-5 yrs,2_5,30,-14.296296296296298,-2.8592592592592596,Under 35 years,35,[25-35 yrs),2535,5,Secondary,sec,sec,secormore,Educational attainment: Secondary or more,Educational attainment: Secondary or less,Women,0,1,Lack of other income opportunities or desire to generate additional income,0,1,0,Cover business costs,0,1,0,Avoid risks even if they could generate additional income,0,0,1,Survival,surv,Stability or survival,NA,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,NA,NA,nvr,0,0,NA,NA,nvr,0,0,NA,0,NA,NA,nvr,0,0,NA,NA,nvr,0,0,0,0,0,0,-2.361596009975062,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Excluded,exc,Excluded,exc,1,0,0,1,0,0,nh,nh,nh,nh,nh,nh,nh,nh,nh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,3,NA,3,NA,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,nh,NA,0,0,1,0,0,0,0,1,0,0,0,0,Does not have health insurance,0,0,0,1,No insurance coverage,0,0,0,0,1,0,0,1,0,0,1,0,0,1,Hard to reach,Prospective policyholder or hard to reach,0,0,1,Hard to reach,0,0,1,Does not have insurance,0,0,1,Never had life insurance,0,0,0,1,Hard to reach,0,0,1,0,0,0,1,Hard to reach,0,0,1,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,No risks faced by the business,none,0,0,0,0,0,0,0,Not impacted by climate shock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,4,unlik,0,Did not experience health shock (in past 36 mos),0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3,NA,3,neu,0,0,1,0,NA,NA,1,0,1,0,0,NA,1,NA,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,2,Viewed challenges as a normal aspect of business,0,1,0,0,0,0,1,2,NA,1,0,1,NA,NA,NA,NA,16262,1.494082761147427,-0.7442332756216106
